Scientific.name;Common.name;count;Plot.number;Year;Month;Day;Survey.site;exuvia.observer.number;Observer..order.number;note
Libellula quadrimaculata;;3;19;2010;Jun;24;Bells Pond;1;2;
Leucorrhinia intacta;;1;19;2010;Jun;24;Bells Pond;1;2;
Libellula quadrimaculata;;2;19;2010;Jun;24;Bells Pond;2;1;
Lestes sp.;;1;20;2010;Jun;24;Bells Pond;2;1;
Libellula quadrimaculata;;3;20;2010;Jun;24;Bells Pond;2;1;
Aeshna canadensis;;1;20;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia intacta;;1;20;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia frigida;;1;20;2010;Jun;24;Bells Pond;2;1;
Aeshna canadensis;;2;20;2010;Jun;24;Bells Pond;1;2;
Lestes sp.;;2;20;2010;Jun;24;Bells Pond;1;2;
Libellula quadrimaculata;;2;20;2010;Jun;24;Bells Pond;1;2;
Dorocordulia libera;;2;20;2010;Jun;24;Bells Pond;1;2;
Leucorrhinia frigida;;2;20;2010;Jun;24;Bells Pond;1;2;
Leucorrhinia intacta;;2;20;2010;Jun;24;Bells Pond;1;2;
Aeshna canadensis;;2;21;2010;Jun;24;Bells Pond;2;1;
Epitheca spinigera;;1;21;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia intacta;;1;21;2010;Jun;24;Bells Pond;1;2;
Epitheca canis;;1;21;2010;Jun;24;Bells Pond;1;2;
Lestes sp.;;1;22;2010;Jun;24;Bells Pond;2;1;
Libellula quadrimaculata;;4;25;2010;Jun;24;Bells Pond;2;1;
Lestes sp.;;1;27;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia intacta;;1;27;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia intacta;;1;28;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia frigida;;1;29;2010;Jun;24;Bells Pond;1;2;
leucorrhinia intacta;;1;29;2010;Jun;24;Bells Pond;1;2;
Leucorrhinia intacta;;1;29;2010;Jun;24;Bells Pond;2;1;
Dorocordulia libera;;1;29;2010;Jun;24;Bells Pond;2;1;
Libellula quadrimaculata;;1;30;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia intacta;;1;30;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia intacta;;1;31;2010;Jun;24;Bells Pond;1;2;
Libellula quadrimaculata;;1;31;2010;Jun;24;Bells Pond;2;1;
Leucorrhinia intacta;;1;31;2010;Jun;24;Bells Pond;2;1;
Sympetrum costiferum;;2;32;2010;Jun;24;Bells Pond;2;1;
Dorocordulia libera;;2;32;2010;Jun;24;Bells Pond;2;1;
Epitheca spinigera;;2;32;2010;Jun;24;Bells Pond;2;1;
Libellula quadrimaculata;;1;32;2010;Jun;24;Bells Pond;1;2;
Leucorrhinia intacta;;1;32;2010;Jun;24;Bells Pond;1;2;
Epitheca canis;;1;32;2010;Jun;24;Bells Pond;1;2;
Leucorrhinia intacta;;1;33;2010;Jun;24;Bells Pond;2;1;
Libellula quadrimaculata;;1;33;2010;Jun;24;Bells Pond;1;2;
Libellula quadrimaculata;;1;34;2010;Jun;24;Bells Pond;1;2;
Leucorrhinia hudsonica;;1;34;2010;Jun;24;Bells Pond;1;2;New Species?
Leucorrhinia intacta;;1;34;2010;Jun;24;Bells Pond;1;2;
Zygoptera sp.;;1;34;2010;Jun;24;Bells Pond;2;1;
Libellula quadrimaculata;;6;34;2010;Jun;24;Bells Pond;2;1;
Epitheca canis;;1;34;2010;Jun;24;Bells Pond;2;1;
Dorocordulia libera;;1;36;2010;Jun;24;Bells Pond;2;1;
Dorocordulia libera;;1;36;2010;Jun;24;Bells Pond;2;1;
Aeshna canadensis;;1;1;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;2;1;2010;Aug;2;Bells Pond;2;2;
Sympetrum costiferum;;1;1;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;1;2;2010;Aug;2;Bells Pond;2;2;
Aeshna canadensis;;1;2;2010;Aug;2;Bells Pond;1;1;
Aeshna interrupta;;2;2;2010;Aug;2;Bells Pond;1;1;
Sympetrum vicinum;;1;2;2010;Aug;2;Bells Pond;1;1;
Aeshna umbrosa;;1;2;2010;Aug;2;Bells Pond;1;1;
Aeshna tuberculifera;;1;3;2010;Aug;2;Bells Pond;1;1;
Sympetrum costiferum;;1;3;2010;Aug;2;Bells Pond;1;1;
Zygoptera sp.;;1;4;2010;Aug;2;Bells Pond;2;2;
Sympetrum vicinum;;1;4;2010;Aug;2;Bells Pond;2;2;
Sympetrum costiferum;;1;4;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;1;4;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;1;4;2010;Aug;2;Bells Pond;1;1;
Lestes sp.;;1;4;2010;Aug;2;Bells Pond;1;1;
Sympetrum obtrusum;;2;4;2010;Aug;2;Bells Pond;1;1;
Sympetrum costiferum;;1;5;2010;Aug;2;Bells Pond;1;1;
Sympetrum semicinctum;;2;5;2010;Aug;2;Bells Pond;1;1;
Sympetrum semicinctum;;1;5;2010;Aug;2;Bells Pond;2;2;
Sympetrum costiferum;;1;5;2010;Aug;2;Bells Pond;2;2;
Lestes sp.;;2;6;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;2;6;2010;Aug;2;Bells Pond;2;2;
Sympetrum costiferum;;2;6;2010;Aug;2;Bells Pond;2;2;
Sympetrum vicinum;;2;6;2010;Aug;2;Bells Pond;2;2;
Sympetrum semicinctum;;2;7;2010;Aug;2;Bells Pond;1;1;
Aeshna interrupta;;2;7;2010;Aug;2;Bells Pond;1;1;
Aeshna tuberculifera;;3;7;2010;Aug;2;Bells Pond;1;1;
Sympetrum obtrusum;;1;7;2010;Aug;2;Bells Pond;2;2;
Sympetrum semicinctum;;2;7;2010;Aug;2;Bells Pond;2;2;
Lestes sp.;;1;7;2010;Aug;2;Bells Pond;2;2;
Lestes sp.;;2;7;2010;Aug;2;Bells Pond;1;1;
Sympetrum semicinctum;;1;7;2010;Aug;2;Bells Pond;1;1;
Aeshna interrupta;;1;7;2010;Aug;2;Bells Pond;1;1;
Sympetrum costiferum;;2;8;2010;Aug;2;Bells Pond;1;1;
Aeshna interrupta;;2;8;2010;Aug;2;Bells Pond;1;1;
Lestes sp.;;2;8;2010;Aug;2;Bells Pond;1;1;
Lestes sp.;;3;8;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;1;8;2010;Aug;2;Bells Pond;2;2;
Sympetrum costiferum;;1;8;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;1;9;2010;Aug;2;Bells Pond;2;2;
Sympetrum costiferum;;1;9;2010;Aug;2;Bells Pond;2;2;
Sympetrum semicinctum;;1;9;2010;Aug;2;Bells Pond;2;2;
Sympetrum obtrusum;;2;9;2010;Aug;2;Bells Pond;2;2;
Lestes sp.;;2;9;2010;Aug;2;Bells Pond;2;2;
Aeshna interrupta;;2;9;2010;Aug;2;Bells Pond;1;1;
Sympetrum costiferum;;1;9;2010;Aug;2;Bells Pond;1;1;
Dorocordulia libera;;1;9;2010;Aug;2;Bells Pond;1;1;
Sympetrum semicinctum;;2;9;2010;Aug;2;Bells Pond;1;1;
Sympetrum semicinctum;;1;10;2010;Aug;2;Bells Pond;2;2;
Sympetrum semicinctum;;2;10;2010;Aug;2;Bells Pond;1;1;
Lestes sp.;;1;11;2010;Aug;2;Bells Pond;1;2;
Sympetrum costiferum;;3;11;2010;Aug;2;Bells Pond;2;1;
Sympetrum semicinctum;;1;11;2010;Aug;2;Bells Pond;2;1;
Sympetrum vicinum;;1;11;2010;Aug;2;Bells Pond;2;1;
Zygoptera sp.;;1;11;2010;Aug;2;Bells Pond;2;1;
Aeshna tuberculifera;;1;12;2010;Aug;2;Bells Pond;2;1;
Aeshna interrupta;;2;12;2010;Aug;2;Bells Pond;2;1;
Sympetrum costiferum;;6;12;2010;Aug;2;Bells Pond;2;1;
Sympetrum vicinum;;3;12;2010;Aug;2;Bells Pond;2;1;
Sympetrum semicinctum;;3;12;2010;Aug;2;Bells Pond;1;2;
Sympetrum costiferum;;2;12;2010;Aug;2;Bells Pond;1;2;
Sympetrum obtrusum;;3;13;2010;Aug;2;Bells Pond;2;1;
Sympetrum costiferum;;1;14;2010;Aug;2;Bells Pond;1;2;
Zygoptera sp.;;1;14;2010;Aug;2;Bells Pond;2;1;
Dorocordulia libera;;1;14;2010;Aug;2;Bells Pond;2;1;
Aeshna interrupta;;1;15;2010;Aug;2;Bells Pond;2;1;
Aeshna canadensis;;4;15;2010;Aug;2;Bells Pond;2;1;
Aeshna interrupta;;1;16;2010;Aug;2;Bells Pond;2;1;
Sympetrum obtrusum;;1;16;2010;Aug;2;Bells Pond;2;1;
Sympetrum semicinctum;;1;16;2010;Aug;2;Bells Pond;2;1;
Lestes sp.;;1;17;2010;Aug;2;Bells Pond;1;2;
Aeshna canadensis;;1;18;2010;Aug;2;Bells Pond;1;2;
Aeshna interrupta;;1;18;2010;Aug;2;Bells Pond;2;1;
Sympetrum semicinctum;;1;18;2010;Aug;2;Bells Pond;2;1;
Aeshna interrupta;;9;19;2010;Aug;3;Bells Pond;2;1;
Sympetrum costiferum;;1;19;2010;Aug;3;Bells Pond;2;1;
Sympetrum vicinum;;1;19;2010;Aug;3;Bells Pond;2;1;
Aeshna umbrosa;;1;19;2010;Aug;3;Bells Pond;1;2;
Aeshna interrupta;;5;19;2010;Aug;3;Bells Pond;1;2;
Aeshna interrupta;;2;20;2010;Aug;3;Bells Pond;2;1;
Lestes sp.;;1;20;2010;Aug;3;Bells Pond;2;1;
anax junius;;1;20;2010;Aug;3;Bells Pond;2;1;
Sympetrum costiferum;;1;20;2010;Aug;3;Bells Pond;2;1;
Leucorrhinia frigida;;1;1;2010;Jul;5;Bog Pond;1;1;paul 1st obs plots 1-18
Lestes sp.;;1;1;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;2;2;2010;Jul;5;Bog Pond;2;2;
Aeshna canadensis;;1;2;2010;Jul;5;Bog Pond;2;2;
Lestes sp.;;2;2;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia intacta;;1;2;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia frigida;;1;2;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;3;3;2010;Jul;5;Bog Pond;2;2;
Leucorrhinia intacta;;1;3;2010;Jul;5;Bog Pond;2;2;
Libellula quadrimaculata;;1;3;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;5;3;2010;Jul;5;Bog Pond;1;1;
Aeshna canadensis;;1;3;2010;Jul;5;Bog Pond;1;1;
leucorrhinia intacta;;1;3;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia frigida;;2;3;2010;Jul;5;Bog Pond;1;1;
Libellula quadrimaculata;;1;4;2010;Jul;5;Bog Pond;2;2;
Lestes sp.;;1;4;2010;Jul;5;Bog Pond;2;2;
Aeshna canadensis;;1;4;2010;Jul;5;Bog Pond;2;2;
Leucorrhinia intacta;;1;4;2010;Jul;5;Bog Pond;2;2;
Aeshna canadensis;;1;4;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;1;4;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia intacta;;3;4;2010;Jul;5;Bog Pond;1;1;
Sympetrum costiferum;;1;4;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;4;5;2010;Jul;5;Bog Pond;1;1;
Aeshna canadensis;;1;6;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;1;6;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;1;6;2010;Jul;5;Bog Pond;2;2;
Leucorrhinia intacta;;1;7;2010;Jul;5;Bog Pond;2;2;
Zygoptera sp.;;2;7;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;4;8;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;2;8;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;1;9;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;4;9;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia intacta;;1;9;2010;Jul;5;Bog Pond;1;1;
Aeshna canadensis;;2;9;2010;Jul;5;Bog Pond;2;2;
Zygoptera sp.;;5;10;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;2;10;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;1;11;2010;Jul;5;Bog Pond;2;2;
Dorocordulia libera;;1;11;2010;Jul;5;Bog Pond;2;2;
Zygoptera sp.;;1;12;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia intacta;;2;12;2010;Jul;5;Bog Pond;1;1;
Aeshna canadensis;;1;13;2010;Jul;5;Bog Pond;2;2;
Zygoptera sp.;;1;13;2010;Jul;5;Bog Pond;1;1;
Lestes sp.;;1;13;2010;Jul;5;Bog Pond;1;1;
Libellula quadrimaculata;;1;13;2010;Jul;5;Bog Pond;1;1;
Aeshna canadensis;;2;14;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;3;15;2010;Jul;5;Bog Pond;1;1;
Libellula quadrimaculata;;1;16;2010;Jul;5;Bog Pond;2;2;
Lestes sp.;;1;16;2010;Jul;5;Bog Pond;1;1;
Aeshna canadensis;;1;16;2010;Jul;5;Bog Pond;1;1;
Libellula quadrimaculata;;1;16;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia intacta;;2;16;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia frigida;;1;17;2010;Jul;5;Bog Pond;2;2;
Aeshna canadensis;;4;18;2010;Jul;5;Bog Pond;1;1;
Libellula quadrimaculata;;1;18;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia intacta;;1;18;2010;Jul;5;Bog Pond;1;1;
Zygoptera sp.;;1;18;2010;Jul;5;Bog Pond;1;1;
Cordulia shurtleffi;;1;18;2010;Jul;5;Bog Pond;1;1;
Leucorrhinia intacta;;1;18;2010;Jul;5;Bog Pond;2;2;
Leucorrhinia intacta;;1;19;2010;Jul;5;Bog Pond;2;1;
Lestes sp.;;2;19;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia intacta;;1;20;2010;Jul;5;Bog Pond;2;1;
Zygoptera sp.;;3;20;2010;Jul;5;Bog Pond;1;2;
Zygoptera sp.;;1;21;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;1;21;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia intacta;;1;22;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;1;24;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;1;24;2010;Jul;5;Bog Pond;2;1;
Zygoptera sp.;;3;24;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;1;25;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;2;26;2010;Jul;5;Bog Pond;2;1;
Lestes sp.;;1;26;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia intacta;;1;26;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;2;27;2010;Jul;5;Bog Pond;2;1;
Libellula quadrimaculata;;4;27;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;7;27;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia frigida;;1;27;2010;Jul;5;Bog Pond;2;1;
Libellula quadrimaculata;;2;27;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;1;27;2010;Jul;5;Bog Pond;1;2;
Lestes sp.;;1;27;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia intacta;;1;27;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia intacta;;1;28;2010;Jul;5;Bog Pond;2;1;
Libellula quadrimaculata;;1;28;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;1;29;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia frigida;;3;29;2010;Jul;5;Bog Pond;1;2;
Libellula quadrimaculata;;2;29;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia hudsonica;;1;29;2010;Jul;5;Bog Pond;2;1;New Species?
Leucorrhinia intacta;;1;29;2010;Jul;5;Bog Pond;2;1;
Libellula quadrimaculata;;1;30;2010;Jul;5;Bog Pond;2;1;
Zygoptera sp.;;1;30;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia intacta;;1;30;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;2;31;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;1;31;2010;Jul;5;Bog Pond;2;1;
Aeshna canadensis;;1;31;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;1;32;2010;Jul;5;Bog Pond;1;2;
Leucorrhinia frigida;;2;32;2010;Jul;5;Bog Pond;1;2;Specimen mounted in reference collection
Leucorrhinia intacta;;4;32;2010;Jul;5;Bog Pond;1;2;
Libellula quadrimaculata;;4;32;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia frigida;;1;32;2010;Jul;5;Bog Pond;2;1;
Sympetrum costiferum;;1;33;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;1;33;2010;Jul;5;Bog Pond;2;1;
Libellula quadrimaculata;;1;33;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia frigida;;1;33;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;1;34;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;3;34;2010;Jul;5;Bog Pond;2;1;
Libellula quadrimaculata;;1;34;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia frigida;;1;34;2010;Jul;5;Bog Pond;1;2;
Zygoptera sp.;;2;35;2010;Jul;5;Bog Pond;1;2;
Aeshna canadensis;;1;35;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia hudsonica;;1;35;2010;Jul;5;Bog Pond;2;1;New Species?
Leucorrhinia intacta;;1;35;2010;Jul;5;Bog Pond;2;1;
Zygoptera sp.;;1;36;2010;Jul;5;Bog Pond;2;1;
Aeshna canadensis;;1;36;2010;Jul;5;Bog Pond;2;1;
Sympetrum vicinum;;2;36;2010;Jul;5;Bog Pond;2;1;
Leucorrhinia intacta;;2;36;2010;Jul;5;Bog Pond;2;1;
Zygoptera sp.;;1;36;2010;Jul;5;Bog Pond;1;2;
Sympetrum semicinctum;;1;1;2010;Aug;3;Bog Pond;1;1;
Aeshna interrupta;;1;1;2010;Aug;3;Bog Pond;1;1;
Sympetrum semicinctum;;1;2;2010;Aug;3;Bog Pond;2;2;
Aeshna interrupta;;1;2;2010;Aug;3;Bog Pond;1;1;
Sympetrum obtrusum;;1;2;2010;Aug;3;Bog Pond;1;1;
Sympetrum semicinctum;;1;2;2010;Aug;3;Bog Pond;1;1;
Sympetrum costiferum;;2;2;2010;Aug;3;Bog Pond;1;1;
Aeshna interrupta;;1;3;2010;Aug;3;Bog Pond;2;2;
Leucorrhinia intacta;;1;4;2010;Aug;3;Bog Pond;2;2;
Zygoptera sp.;;1;5;2010;Aug;3;Bog Pond;1;1;
Leucorrhinia intacta;;1;5;2010;Aug;3;Bog Pond;1;1;
Sympetrum costiferum;;2;6;2010;Aug;3;Bog Pond;1;1;
Lestes sp.;;1;6;2010;Aug;3;Bog Pond;2;2;
Aeshna interrupta;;1;6;2010;Aug;3;Bog Pond;2;2;
Leucorrhinia intacta;;1;6;2010;Aug;3;Bog Pond;2;2;
Zygoptera sp.;;1;7;2010;Aug;3;Bog Pond;2;2;
Aeshna interrupta;;1;7;2010;Aug;3;Bog Pond;2;2;
Sympetrum semicinctum;;1;7;2010;Aug;3;Bog Pond;2;2;
Lestes sp.;;1;7;2010;Aug;3;Bog Pond;1;1;
Aeshna interrupta;;1;7;2010;Aug;3;Bog Pond;1;1;
Sympetrum costiferum;;1;7;2010;Aug;3;Bog Pond;1;1;
Sympetrum semicinctum;;1;7;2010;Aug;3;Bog Pond;1;1;
Sympetrum obtrusum;;3;8;2010;Aug;3;Bog Pond;1;1;
Aeshna canadensis;;1;8;2010;Aug;3;Bog Pond;1;1;
Aeshna interrupta;;1;8;2010;Aug;3;Bog Pond;1;1;
Libellula quadrimaculata;;1;9;2010;Aug;3;Bog Pond;1;1;
Aeshna canadensis;;4;9;2010;Aug;3;Bog Pond;1;1;
Aeshna interrupta;;3;10;2010;Aug;3;Bog Pond;2;2;
Aeshna canadensis;;1;10;2010;Aug;3;Bog Pond;2;2;
Leucorrhinia proxima;;1;10;2010;Aug;3;Bog Pond;2;2;
Libellula quadrimaculata;;1;10;2010;Aug;3;Bog Pond;2;2;
Sympetrum semicinctum;;1;10;2010;Aug;3;Bog Pond;2;2;
Aeshna canadensis;;1;10;2010;Aug;3;Bog Pond;1;1;
Aeshna interrupta;;4;10;2010;Aug;3;Bog Pond;1;1;
Lestes sp.;;1;10;2010;Aug;3;Bog Pond;1;1;
Sympetrum costiferum;;1;10;2010;Aug;3;Bog Pond;1;1;
Leucorrhinia intacta;;2;11;2010;Aug;3;Bog Pond;2;1;
Aeshna interrupta;;2;11;2010;Aug;3;Bog Pond;2;1;
Aeshna canadensis;;1;11;2010;Aug;3;Bog Pond;2;1;
Dorocordulia libera;;1;11;2010;Aug;3;Bog Pond;1;2;
Aeshna interrupta;;1;12;2010;Aug;3;Bog Pond;2;1;
Leucorrhinia intacta;;1;12;2010;Aug;3;Bog Pond;2;1;
Sympetrum semicinctum;;3;12;2010;Aug;3;Bog Pond;2;1;
Aeshna canadensis;;1;13;2010;Aug;3;Bog Pond;1;2;
Aeshna interrupta;;3;13;2010;Aug;3;Bog Pond;1;2;
Sympetrum obtrusum;;1;13;2010;Aug;3;Bog Pond;1;2;
Sympetrum vicinum;;1;13;2010;Aug;3;Bog Pond;1;2;
Lestes sp.;;1;13;2010;Aug;3;Bog Pond;2;1;
Sympetrum costiferum;;1;13;2010;Aug;3;Bog Pond;2;1;
Aeshna interrupta;;2;13;2010;Aug;3;Bog Pond;2;1;
leucorrhinia proxima;;1;13;2010;Aug;3;Bog Pond;2;1;
Aeshna canadensis;;1;14;2010;Aug;3;Bog Pond;2;1;
Sympetrum semicinctum;;3;14;2010;Aug;3;Bog Pond;2;1;
Sympetrum semicinctum;;2;14;2010;Aug;3;Bog Pond;1;2;
Aeshna interrupta;;1;15;2010;Aug;3;Bog Pond;1;2;
Sympetrum semicinctum;;2;15;2010;Aug;3;Bog Pond;2;1;
Aeshna interrupta;;2;16;2010;Aug;3;Bog Pond;1;2;
Lestes sp.;;4;16;2010;Aug;3;Bog Pond;2;1;
Aeshna interrupta;;3;16;2010;Aug;3;Bog Pond;2;1;
Aeshna canadensis;;1;16;2010;Aug;3;Bog Pond;2;1;
Leucorrhinia intacta;;1;16;2010;Aug;3;Bog Pond;2;1;
Lestes sp.;;1;17;2010;Aug;3;Bog Pond;2;1;
Aeshna interrupta;;2;17;2010;Aug;3;Bog Pond;2;1;
Sympetrum semicinctum;;2;17;2010;Aug;3;Bog Pond;2;1;
Lestes sp.;;1;17;2010;Aug;3;Bog Pond;1;2;
Aeshna interrupta;;2;17;2010;Aug;3;Bog Pond;1;2;
Sympetrum semicinctum;;1;17;2010;Aug;3;Bog Pond;1;2;
Aeshna interrupta;;2;18;2010;Aug;3;Bog Pond;2;1;
Aeshna canadensis;;1;18;2010;Aug;3;Bog Pond;2;1;
Aeshna interrupta;;1;18;2010;Aug;3;Bog Pond;1;2;
aeshna canadensis;;1;19;2010;Aug;3;Bog Pond;1;2;
Aeshna interrupta;;3;19;2010;Aug;3;Bog Pond;2;1;
Lestes sp.;;2;20;2010;Aug;3;Bog Pond;2;1;
Aeshna interrupta;;3;20;2010;Aug;3;Bog Pond;2;1;
Sympetrum costiferum;;1;20;2010;Aug;3;Bog Pond;2;1;
Zygoptera sp.;;1;1;2010;Jul;7;Bowley Pond;2;2;rick 1st obs plots 1-18
Zygoptera sp.;;1;1;2010;Jul;7;Bowley Pond;1;1;
Aeshna canadensis;;1;3;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;1;3;2010;Jul;7;Bowley Pond;2;2;
Sympetrum costiferum;;1;4;2010;Jul;7;Bowley Pond;1;1;
Zygoptera sp.;;2;4;2010;Jul;7;Bowley Pond;2;2;
Aeshna interrupta;;1;5;2010;Jul;7;Bowley Pond;2;2;
Lestes sp.;;1;5;2010;Jul;7;Bowley Pond;2;2;
Leucorrhinia intacta;;1;6;2010;Jul;7;Bowley Pond;1;1;
Leucorrhinia intacta;;1;7;2010;Jul;7;Bowley Pond;1;1;
Zygoptera sp.;;1;8;2010;Jul;7;Bowley Pond;2;2;
Zygoptera sp.;;1;9;2010;Jul;7;Bowley Pond;2;2;
Libellula quadrimaculata;;2;10;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;1;10;2010;Jul;7;Bowley Pond;2;2;
Libellula quadrimaculata;;4;11;2010;Jul;7;Bowley Pond;1;1;
Zygoptera sp.;;1;11;2010;Jul;7;Bowley Pond;2;2;
Libellula quadrimaculata;;5;12;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;3;12;2010;Jul;7;Bowley Pond;2;2;
Leucorrhinia intacta;;2;13;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;3;13;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;1;13;2010;Jul;7;Bowley Pond;2;2;
Libellula quadrimaculata;;2;14;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;1;14;2010;Jul;7;Bowley Pond;2;2;
Libellula quadrimaculata;;1;15;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;1;16;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;3;17;2010;Jul;7;Bowley Pond;1;1;
Aeshna canadensis;;1;17;2010;Jul;7;Bowley Pond;1;1;
Zygoptera sp.;;1;18;2010;Jul;7;Bowley Pond;2;2;
Aeshna interrupta;;1;18;2010;Jul;7;Bowley Pond;2;2;
Libellula quadrimaculata;;2;18;2010;Jul;7;Bowley Pond;2;2;
Aeshna interrupta;;1;18;2010;Jul;7;Bowley Pond;1;1;
Aeshna canadensis;;1;18;2010;Jul;7;Bowley Pond;1;1;
Libellula quadrimaculata;;2;18;2010;Jul;7;Bowley Pond;1;1;
Aeshna interrupta;;2;19;2010;Jul;7;Bowley Pond;1;2;
Libellula quadrimaculata;;1;19;2010;Jul;7;Bowley Pond;2;1;
Aeshna canadensis;;2;19;2010;Jul;7;Bowley Pond;2;1;
Aeshna canadensis;;1;20;2010;Jul;7;Bowley Pond;1;2;
Aeshna canadensis;;1;20;2010;Jul;7;Bowley Pond;2;1;
Aeshna interrupta;;1;20;2010;Jul;7;Bowley Pond;2;1;
Libellula quadrimaculata;;2;20;2010;Jul;7;Bowley Pond;2;1;
Lestes sp.;;1;21;2010;Jul;7;Bowley Pond;2;1;
Lestes sp.;;3;22;2010;Jul;7;Bowley Pond;1;2;
Libellula quadrimaculata;;4;22;2010;Jul;7;Bowley Pond;1;2;
Lestes sp.;;2;22;2010;Jul;7;Bowley Pond;2;1;
Zygoptera sp.;;1;22;2010;Jul;7;Bowley Pond;2;1;
Cordulia shurtleffi;;1;22;2010;Jul;7;Bowley Pond;2;1;
Libellula quadrimaculata;;4;22;2010;Jul;7;Bowley Pond;2;1;
Lestes sp.;;2;23;2010;Jul;7;Bowley Pond;2;1;
Sympetrum costiferum;;2;23;2010;Jul;7;Bowley Pond;2;1;
Libellula quadrimaculata;;1;23;2010;Jul;7;Bowley Pond;2;1;
Lestes sp.;;1;23;2010;Jul;7;Bowley Pond;1;2;
Lestes sp.;;2;24;2010;Jul;7;Bowley Pond;2;1;
Aeshna interrupta;;5;24;2010;Jul;7;Bowley Pond;2;1;
Aeshna canadensis;;1;24;2010;Jul;7;Bowley Pond;2;1;
Sympetrum costiferum;;2;24;2010;Jul;7;Bowley Pond;2;1;
